claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,expansion_no,expansion_batch,expansion_domain,expansion_decision,expansion_final_status,expansion_api_success,expansion_verdict,unavailable_category,unavailable_category_reason,expansion_org_id,expansion_tbl_id,expansion_obj_l1,expansion_obj_l2,expansion_itm_id,expansion_prd_se,expansion_target_number,expansion_target_period,expansion_prev_period,expansion_mapping_note,expansion_actual_number,expansion_current_value,expansion_previous_value,expansion_unit,expansion_evidence,expansion_api_error
C05118,652,"트럼프, 1기 때도 “25% 관세” 위협… 한미 FTA 재협상으로 위기 넘겨",2025-02-20,https://www.chosun.com/economy/auto/2025/02/20/N74LIOQCCRECNNKWHIRTHK76ZU,"특히 픽업트럭은 미국이 1964년부터 외국산 제품에 25% 관세를 부과하며 자국 업체 보호를 위해 주력하는 분야인데, 당시 미국 측 요구를 수용해 분위기를 반전시킬 수 있었다는 평이다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,픽업트럭에 대한 25% 관세 철폐 시기를 기존 2021년에서 2041년으로 연기한 것이 주효했다.,미국산 자동차에 대한 안전 기준 기준도 완화했다.,"[1964, 25]","['년', '%']",['1964'],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,LEVEL,25.0,122850915.0,actual_value 컬럼 사용,불일치,0.9999997965013122,"claim=25.0, actual=122850915.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,122850915.0,actual_value 사용,불일치,0.9999997965013122,"claim=25.0, adjusted_actual=122850915.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,401,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05128,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,"콜롬비아는 이미 두 손을 들었고, 캐나다와 멕시코는 2월말까지 불법 이민 단속에 만족할만한 성과를 보여주지 못하면 25%의 관세를 받게 된다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,"취임 직후 미국 내 불법 체류자와 마약 유입 문제를 들어 우방국인 콜롬비아, 캐나다, 멕시코에서 들어오는 수입품에 관세를 부과하겠다고 위협했다.","트럼프는 또 마약인 펜타놀의 원료가 중국에서 들어온다며 중국산 수입품에 10% 관세를 부과했고, 중국도 보복관세로 맞대응한 상태이다.","[2, 25]","['월', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,87821386,202605,85830054,202604,2.3200870874437522,1991332.0,,LEVEL,25.0,87821386.0,actual_value 컬럼 사용,불일치,0.9999997153312975,"claim=25.0, actual=87821386.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,87821386.0,actual_value 사용,불일치,0.9999997153312975,"claim=25.0, adjusted_actual=87821386.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,402,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05129,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,"트럼프는 또 마약인 펜타놀의 원료가 중국에서 들어온다며 중국산 수입품에 10% 관세를 부과했고, 중국도 보복관세로 맞대응한 상태이다.",무역지표,무역지표; 비율·증감률,True,,"콜롬비아는 이미 두 손을 들었고, 캐나다와 멕시코는 2월말까지 불법 이민 단속에 만족할만한 성과를 보여주지 못하면 25%의 관세를 받게 된다.",이어 미국에 들어오는 모든 철강과 알루미늄 수입품에 25% 보편관세를 매겼다.,[10],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.CN,13103103829T2,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 중국,141950977,2025,139878481,2024,1.481640338945345,2072496.0,,LEVEL,10.0,141950977.0,actual_value 컬럼 사용,불일치,0.9999999295531442,"claim=10.0, actual=141950977.0, 오차=1.000 (허용=0.05)",ABS_TO_ABS,10.0,% 숫자 선택,141950977.0,actual_value 사용,불일치,0.9999999295531442,"claim=10.0, adjusted_actual=141950977.0, 오차=1.000, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,403,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05130,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,이어 미국에 들어오는 모든 철강과 알루미늄 수입품에 25% 보편관세를 매겼다.,무역지표,무역지표; 비율·증감률,True,,"트럼프는 또 마약인 펜타놀의 원료가 중국에서 들어온다며 중국산 수입품에 10% 관세를 부과했고, 중국도 보복관세로 맞대응한 상태이다.",지난 14일에는 무역 상대국이 미국산 제품에 부과하는 관세율을 미국 내 수입품에도 상응하게 적용하는 상호관세 부과를 3월말까지 검토한 후 순차적으로 시행하겠다고 발표했다.,[25],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T2,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,73366048,2025,72132305,2024,1.7103889859058297,1233743.0,,LEVEL,25.0,73366048.0,actual_value 컬럼 사용,불일치,0.9999996592429239,"claim=25.0, actual=73366048.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,73366048.0,actual_value 사용,불일치,0.9999996592429239,"claim=25.0, adjusted_actual=73366048.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,404,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05132,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,"또한 3월 중 자동차, 반도체와 의약품 등에도 최소 25% 관세를 부과하겠다고 언급해 관련 업계는 비상이 걸렸다.” ―비관세 장벽이 뭔가?",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,일단 시행은 연기되었으나 상호관세는 상대국의 관세 뿐 아니라 비관세 무역 장벽까지 포함하겠다고 해 매우 심각한 상황이다.,“상품에 붙는 관세율은 수치로 나타나기 때문에 명확하다.,"[3, 25]","['월', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,300951,202605,288583,202604,4.285768738976308,12368.0,,LEVEL,25.0,300951.0,actual_value 컬럼 사용,불일치,0.9999169299985712,"claim=25.0, actual=300951.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,300951.0,actual_value 사용,불일치,0.9999169299985712,"claim=25.0, adjusted_actual=300951.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,405,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05136,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,"미국과 중국은 이후에도 서로에게 부과한 25%의 관세를 유지해 왔는데, 시간이 지나 보니 미국의 대중국 무역적자는 이전보다 더 심해졌다.",무역지표,무역지표; 기업실적; 비율·증감률,True,,"하지만 중국이 초반에만 약속을 일부 지켰을 뿐, 합의는 흐지부지 되어 버렸다.",관세 조치가 무역 적자 감소에 효과가 없었다는 증거다.,[25],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,LEVEL,25.0,122850915.0,actual_value 컬럼 사용,불일치,0.9999997965013122,"claim=25.0, actual=122850915.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,122850915.0,actual_value 사용,불일치,0.9999997965013122,"claim=25.0, adjusted_actual=122850915.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,406,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05137,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,"“트럼프는 이미 철강에 25%의 관세를 부과했고, 반도체와 자동차도 고율 관세의 대상이라고 선언했다.",무역지표,무역지표; 비율·증감률,True,,"이번에는 나름 준비를 철저히 해서 중국을 압박하려는 것 같은데, 성공 여부를 예단하기 어렵다.” ―한국이 입을 관세 폭탄 피해는?",한국은 자동차와 차 부품이 전체 대미 수출의 30%에 달한다.,[25],['%'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,3370573,2025,3601287,2024,-6.406431922809817,-230714.0,,LEVEL,25.0,3370573.0,actual_value 컬럼 사용,불일치,0.9999925828635072,"claim=25.0, actual=3370573.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,3370573.0,actual_value 사용,불일치,0.9999925828635072,"claim=25.0, adjusted_actual=3370573.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,407,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05138,654,"“트럼프, 관세 부과 이어 시장 개방과 환율 인하 요구할 듯”",2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/2YJIMYY4ZJCOHBL7LPMVBKRJXQ,한국은 자동차와 차 부품이 전체 대미 수출의 30%에 달한다.,무역지표,무역지표; 비율·증감률,True,,"“트럼프는 이미 철강에 25%의 관세를 부과했고, 반도체와 자동차도 고율 관세의 대상이라고 선언했다.","철강, 반도체까지 합하면 대미 수출의 절반 정도에 이른다.",[30],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.00,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,709330045,2025,683609488,2024,3.7624634314613257,25720557.0,,LEVEL,30.0,709330045.0,actual_value 컬럼 사용,불일치,0.9999999577065709,"claim=30.0, actual=709330045.0, 오차=1.000 (허용=0.05)",LEVEL,30.0,% 숫자 선택,709330045.0,actual_value 사용,불일치,0.9999999577065709,"claim=30.0, adjusted_actual=709330045.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,408,3,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05149,655,1월 생산자물가 17개월만에 최대폭 상승,2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/4S55OVIERZDWLG56V5RA5UHGCM,한국은행은 20일 지난 1월 생산자물가가 전월 대비 0.6% 오른 120.18을 기록했다고 밝혔다.,비율·증감률,비율·증감률; 날짜·시간,True,,향후 소비자물가도 큰 폭으로 오를 수 있다는 우려가 나온다.,이는 2023년 8월 0.8% 상승 이후 1년여 만에 최대 상승 폭이다.,"[20, 1, 0.6]","['일', '월', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T02,M,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,0.7,202501,0.4,202412,74.99999999999997,0.29999999999999993,,LEVEL,0.6,0.7,actual_value 컬럼 사용,불일치,0.14285714285714282,"claim=0.6, actual=0.7, 오차=0.143 (허용=0.05)",LEVEL,0.6,% 숫자 선택,0.7,actual_value 사용,불일치,0.14285714285714282,"claim=0.6, adjusted_actual=0.7, 오차=0.143, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,409,3,물가,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C05152,655,1월 생산자물가 17개월만에 최대폭 상승,2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/4S55OVIERZDWLG56V5RA5UHGCM,지난달 생산자물가는 전년과 비교해도 1.7%가량 올랐다.,비율·증감률,비율·증감률,True,,국내 생산자 물가는 작년 8~10월 연속으로 줄어든 뒤 작년 11월부터 세 달 연속 오름세다.,"지난달 생산자물가가 오른 것은 농림수산품 물가가 전월 대비 4%, 공산품이 0.6% 오른 것 등이 영향을 줬다.",[1.7],['%'],[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,M,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,2.8,202401,3.2,202312,-12.50000000000001,-0.40000000000000036,,CHANGE_RATE,1.7,-12.50000000000001,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,14.20000000000001,"claim=1.7, actual=-12.50000000000001, 오차=14.200 (허용=0.3)",CHANGE_RATE,1.7,% 숫자 선택,-12.50000000000001,actual_change_pct 사용,불일치,14.20000000000001,"claim=1.7, adjusted_actual=-12.50000000000001, 오차=14.200, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,410,3,물가,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
