claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,expansion_no,expansion_batch,expansion_domain,expansion_decision,expansion_final_status,expansion_api_success,expansion_verdict,unavailable_category,unavailable_category_reason,expansion_org_id,expansion_tbl_id,expansion_obj_l1,expansion_obj_l2,expansion_itm_id,expansion_prd_se,expansion_target_number,expansion_target_period,expansion_prev_period,expansion_mapping_note,expansion_actual_number,expansion_current_value,expansion_previous_value,expansion_unit,expansion_evidence,expansion_api_error
C13421,1752,제조업 취업자 6년 만에 최대 감소,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/YJZYOKBKABHNNK6M34RI6QJREA,청년층 인구에서 취업자 비율을 뜻하는 청년 고용률도 45.3%로 1년 전보다 0.9%포인트 하락했다.,고용지표,고용지표; 인구지표; 비율·증감률; 날짜·시간,True,청년층; 청년,코로나 대유행 초기인 2020년 4월(-24만5000명) 이후 4월 기준 최대 낙폭이다.,청년층 고용률은 작년 5월(46.9%)부터 12개월 연속으로 뒷걸음질 쳤다.,"[45.3, 1, 0.9]","['%', '년', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,75,T90,Y,연령별 경제활동인구 총괄 후보 선택. 연령/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,45,2025,46.1,2024,-2.386117136659439,-1.1000000000000014,,ABS_TO_ABS,45.3,45.0,actual_value 컬럼 사용,일치,0.006666666666666604,"claim=45.3, actual=45.0, 오차=0.007 (허용=0.02)",ABS_TO_ABS,0.9,% 숫자 선택,45.0,actual_value 사용,불일치,0.98,"claim=0.9, adjusted_actual=45.0, 오차=0.980, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1001,6,고용,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C13422,1752,제조업 취업자 6년 만에 최대 감소,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/YJZYOKBKABHNNK6M34RI6QJREA,청년층 고용률은 작년 5월(46.9%)부터 12개월 연속으로 뒷걸음질 쳤다.,고용지표,고용지표; 비율·증감률; 건수·개수; 날짜·시간,True,청년층,청년층 인구에서 취업자 비율을 뜻하는 청년 고용률도 45.3%로 1년 전보다 0.9%포인트 하락했다.,고용률이 12개월 연속 악화된 것은 코로나 유행 초기인 2020년 3월~2021년 2월(12개월 연속) 이후 4년 2개월 만에 처음이다.,"[5, 46.9, 12]","['월', '%', '개']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,75,T90,M,연령별 경제활동인구 총괄 후보 선택. 연령/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,46.9,202405,46.2,202404,1.5151515151515058,0.6999999999999957,,CHANGE_RATE,46.9,1.5151515151515058,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,45.38484848484849,"claim=46.9, actual=1.5151515151515058, 오차=45.385 (허용=0.3)",CHANGE_RATE,46.9,% 숫자 선택,1.5151515151515058,actual_change_pct 사용,불일치,45.38484848484849,"claim=46.9, adjusted_actual=1.5151515151515058, 오차=45.385, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1002,6,고용,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C13441,1754,제주 APEC 통상장관회의 개막…관세 전쟁 속 ‘양자회담’도 주목,2025-05-15,https://www.chosun.com/economy/industry-company/2025/05/15/5KKCJYW34ND2TDI5ZOBAOSTW7M,"미·중은 지난 12일(현지 시각) 스위스 제네바에서의 협의를 통해 향후 90일간 상호 관세를 각각 110% 인하하고, 향후 논의를 이어가기로 합의했다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,이번 제주 APEC 통상장관 회담에 그리어 USTR 대표와 중국 리청강 상무부 국제무역담판대표 겸 부부장이 모두 참석하기 때문이다.,"정인교 통상교섭본부장은 개회사를 통해 “APEC을 둘러싼 대외 환경이 녹록지 않고 엄중한 글로벌 통상 환경 속에 어느 때보다 APEC의 역할이 필요한 상황”이라며 “트럼프발 관세 전쟁 등 혼란한 무역 환경에서 산업부는 이번 회의를 통해 세계 무역 원활화 등 성과를 창출하기 위해 노력하고, 이번 회의 성과가 경주 APEC 정상회의까지 연계될 수 있도록 만전을 기하겠다”고 했다.","[12, 90, 110]","['일', '일', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,709330045,2025,683609488,2024,3.7624634314613257,25720557.0,,ABS_TO_ABS,110.0,709330045.0,actual_value 컬럼 사용,불일치,0.9999998449240931,"claim=110.0, actual=709330045.0, 오차=1.000 (허용=0.02)",ABS_TO_ABS,110.0,% 숫자 선택,709330045.0,actual_value 사용,불일치,0.9999998449240931,"claim=110.0, adjusted_actual=709330045.0, 오차=1.000, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1003,6,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C13515,1766,"“쉬는 게 버는 것?”… 70대 초보 사장, 매출은 3050의 절반",2025-05-16,https://www.chosun.com/economy/economy_general/2025/05/16/Q6AP76HLH5BWPPK7H4LMK24LBE,그런데 이제는 2차 베이비부머(1964~1974년생)들의 은퇴가 늘어나면서 2032년 전체 취업자의 약 9%인 248만명에 달할 것으로 예측되고 있다.,고용지표,고용지표; 비율·증감률; 날짜·시간,True,,고령 자영업자는 1차 베이비부머(1955~1963년생)들이 법정 은퇴 연령인 60세에 진입하던 2015년 142만명에서 작년 210만명까지 매우 빠르게 증가했다.,"◇2차 베이비부머 은퇴가 뇌관 한국은행은 15일 한국개발연구원(KDI)과 공동 심포지엄에서 이 같은 내용을 담은 ‘늘어나는 고령 자영업자, 이유와 대응 방안’ 보고서를 발표했다.","[1974, 2032, 9]","['년', '년', '%']","['1974', '2032']",[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T30,Y,경제활동인구 총괄 취업자 후보 선택. 성별/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,28416.3,2023,28089.1,2022,1.1648646628051478,327.2000000000007,,LEVEL,9.0,28416.3,actual_value 컬럼 사용,불일치,0.9996832803707731,"claim=9.0, actual=28416.3, 오차=1.000 (허용=0.05)",LEVEL,9.0,% 숫자 선택,28416.3,actual_value 사용,불일치,0.9996832803707731,"claim=9.0, adjusted_actual=28416.3, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1004,6,고용,코드북_비검증분류,판단불가_정보 부족,N/A,판단불가,정보 부족,관측 실적이 아닌 전망·목표 문장,,,,,,,,,,,,,,,,
C13564,1770,일본도 역성장,2025-05-17,https://www.chosun.com/economy/economy_general/2025/05/17/5ILIITZB7BDD5NX63C2IPIFF34,"수출은 전기 대비 0.6% 감소하고, 수입은 2.9% 급증해 전체 성장률을 끌어내렸다.",무역지표,무역지표; 비율·증감률,True,,인플레이션으로 가계가 지갑을 닫아 일본 경제의 절반 정도를 차지하는 소비가 거의 제자리걸음했다.,일본 고용의 8% 정도를 담당하고 있는 자동차 산업이 관세 전쟁의 직격탄을 맞을 경우 2분기 이후 성장률도 부진할 수 있다는 지적이 나온다.,"[0.6, 2.9]","['%', '%']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.JP,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 일본,28307861,2025,29607166,2024,-4.388481491271404,-1299305.0,,CHANGE_RATE,2.9,-4.388481491271404,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,7.288481491271403,"claim=2.9, actual=-4.388481491271404, 오차=7.288 (허용=0.3)",CHANGE_RATE,2.9,% 숫자 선택,-4.388481491271404,actual_change_pct 사용,불일치,7.288481491271403,"claim=2.9, adjusted_actual=-4.388481491271404, 오차=7.288, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1005,6,무역,코드북_비검증분류,판단불가_기여도 미제공,N/A,판단불가,기여도 미제공,KOSIS 코드북 표에 물가 기여도 항목이 없음,,,,,,,,,,,,,,,,
C13565,1770,일본도 역성장,2025-05-17,https://www.chosun.com/economy/economy_general/2025/05/17/5ILIITZB7BDD5NX63C2IPIFF34,일본 고용의 8% 정도를 담당하고 있는 자동차 산업이 관세 전쟁의 직격탄을 맞을 경우 2분기 이후 성장률도 부진할 수 있다는 지적이 나온다.,무역지표,무역지표; 비율·증감률; 날짜·시간,True,,"수출은 전기 대비 0.6% 감소하고, 수입은 2.9% 급증해 전체 성장률을 끌어내렸다.",앞서 한국 경제도 1분기에 일본과 비슷하게 -0.2%의 경제성장률을 기록했다.,"[8, 2]","['%', '분']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.JP,13103103829T1,Q,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 일본,7562495,202601,6982451,202504,8.307168929649489,580044.0,,CHANGE_RATE,8.0,8.307168929649489,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,0.30716892964948883,"claim=8.0, actual=8.307168929649489, 오차=0.307 (허용=0.3)",CHANGE_RATE,8.0,% 숫자 선택,8.307168929649489,actual_change_pct 사용,불일치,0.30716892964948883,"claim=8.0, adjusted_actual=8.307168929649489, 오차=0.307, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1006,6,무역,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C13567,1770,일본도 역성장,2025-05-17,https://www.chosun.com/economy/economy_general/2025/05/17/5ILIITZB7BDD5NX63C2IPIFF34,"수출은 전기 대비 1.1% 줄었고, 민간소비는 가라앉았고, 비상계엄 사태 이후 정치 불확실성으로 정부 소비마저 줄었다.",무역지표,무역지표; 비율·증감률,True,,앞서 한국 경제도 1분기에 일본과 비슷하게 -0.2%의 경제성장률을 기록했다.,"관세전쟁을 촉발한 미국은 관세전쟁이 본격화되기 전인 1분기에 수입이 급격하게 늘어 마이너스 성장률(-0.1%)을 기록했지만, 한국과 일본 경제보다는 나았다.",[1.1],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.JP,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 일본,28307861,2025,29607166,2024,-4.388481491271404,-1299305.0,,CHANGE_RATE,1.1,-4.388481491271404,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,5.488481491271404,"claim=1.1, actual=-4.388481491271404, 오차=5.488 (허용=0.3)",CHANGE_RATE,1.1,% 숫자 선택,-4.388481491271404,actual_change_pct 사용,불일치,5.488481491271404,"claim=1.1, adjusted_actual=-4.388481491271404, 오차=5.488, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1007,6,무역,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C13568,1770,일본도 역성장,2025-05-17,https://www.chosun.com/economy/economy_general/2025/05/17/5ILIITZB7BDD5NX63C2IPIFF34,"관세전쟁을 촉발한 미국은 관세전쟁이 본격화되기 전인 1분기에 수입이 급격하게 늘어 마이너스 성장률(-0.1%)을 기록했지만, 한국과 일본 경제보다는 나았다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,"수출은 전기 대비 1.1% 줄었고, 민간소비는 가라앉았고, 비상계엄 사태 이후 정치 불확실성으로 정부 소비마저 줄었다.",한·미·일을 제외한 주요국은 1분기에 상대적으로 선방했다.,"[1, 0.1]","['분', '%']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T2,Q,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,19752150,202601,19159381,202504,3.0938838786075604,592769.0,,CHANGE_RATE,-0.1,3.0938838786075604,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,3.1938838786075605,"claim=-0.1, actual=3.0938838786075604, 오차=3.194 (허용=0.3)",CHANGE_RATE,-0.1,% 숫자 선택,3.0938838786075604,actual_change_pct 사용,불일치,3.1938838786075605,"claim=-0.1, adjusted_actual=3.0938838786075604, 오차=3.194, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1008,6,무역,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C13692,1787,“재정적자 미국 경제 최대 리스크”...美 인사들 한 목소리로 우려,2025-05-18,https://www.chosun.com/economy/int_economy/2025/05/18/FIMXX54ZRBHXHOIDJSIDWJONC4,"또 미국 정부의 이자 지출 부담은 작년 세금 수입의 12%가량이었는데, 이는 다른 Aaa 등급 국가들이 1.6%인 것과 비교할 때 크게 높은 것이라고 지적했다.",무역지표,무역지표; 비율·증감률,True,,그러면서 추가 정책이 뒷받침되지 않는다면 미 연방정부 예산 중 국채 이자 비용 등을 포함한 의무적 지출이 차지하는 비율이 작년 73%에서 2035년엔 78%로 높아질 것으로 추산했다.,미국의 재정적자 문제는 그간 월가에서도 꾸준히 지적되어온 문제다.,"[12, 1.6]","['%', '%']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T2,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,72132305,2024,71272030,2023,1.2070303034724843,860275.0,,LEVEL,12.0,72132305.0,actual_value 컬럼 사용,불일치,0.9999998336390331,"claim=12.0, actual=72132305.0, 오차=1.000 (허용=0.05)",LEVEL,1.6,% 숫자 선택,72132305.0,actual_value 사용,불일치,0.9999999778185379,"claim=1.6, adjusted_actual=72132305.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1009,6,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C13731,1793,"금융당국, MG손보 현장점검에 노조 반발 지속",2025-05-18,https://www.chosun.com/economy/money/2025/05/18/JUYBOJRIETTLYKPHZ77V4VMBME,"금융위는 가교 보험사가 MG손보에서 이전받은 보험계약을 안정적으로 관리할 수 있도록 필수 인력 중심으로 MG손보의 채용할 계획이라고 밝혔으나, 업계에서는 직원 521명 중 10% 남짓을 제외한 대부분의 인력이 구조조정 대상이 될 것으로 예상하고 있다.",고용지표,고용지표; 비율·증감률; 인원수,True,,앞으로 MG손보 가교 보험사 설립과 계약 이전 과정에서 관건은 노조의 반발이 꼽힌다.,"노조는 당장 금융당국의 현장점검을 저지하지는 않겠다는 입장이지만, 다음 주 중 직원 설명회와 운영위원회 등을 거쳐 향후 대응 방향과 총파업 여부 등을 결정할 계획이다.","[521, 10]","['명', '%']",[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T30,Y,경제활동인구 총괄 취업자 후보 선택. 성별/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,28768.9,2025,28575.5,2024,0.6768035554933473,193.40000000000146,,ABS_TO_ABS,521.0,28768.9,actual_value 컬럼 사용,불일치,0.9818901661168832,"claim=521.0, actual=28768.9, 오차=0.982 (허용=0.02)",ABS_TO_ABS,10.0,% 숫자 선택,28768.9,actual_value 사용,불일치,0.9996524024206696,"claim=10.0, adjusted_actual=28768.9, 오차=1.000, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1010,6,고용,코드북_비검증분류,판단불가_정보 부족,N/A,판단불가,정보 부족,관측 실적이 아닌 전망·목표 문장,,,,,,,,,,,,,,,,
