claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,expansion_no,expansion_batch,expansion_domain,expansion_decision,expansion_final_status,expansion_api_success,expansion_verdict,unavailable_category,unavailable_category_reason,expansion_org_id,expansion_tbl_id,expansion_obj_l1,expansion_obj_l2,expansion_itm_id,expansion_prd_se,expansion_target_number,expansion_target_period,expansion_prev_period,expansion_mapping_note,expansion_actual_number,expansion_current_value,expansion_previous_value,expansion_unit,expansion_evidence,expansion_api_error
C19034,2494,"수출 반등에도, 기업 10곳 중 9곳 “관세 15% 넘으면 한계”",2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/CKNLUJPNAVB4TECMEADPSFVW24,하지만 반도체는 미국이 0% 관세율을 유지하고 있어 아직은 관세 영향권에서 벗어나 있다.,무역지표,무역지표; 비율·증감률,True,,"트럼프발 관세가 몰아치는 상황에서도 반도체는 전년 동기 대비 12.8%, 자동차는 13.3% 늘어나며 수출 증가를 이끌었다.",자동차의 경우 생산량 대부분을 미국으로 수출하는 GM 한국사업장이 지난해 7월 파업에 들어가면서 수출이 급감했는데 그 효과를 걷어내면 과거 수준에 크게 못 미친다는 지적이 나온다.,[0],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,LEVEL,0.0,122850915.0,actual_value 컬럼 사용,불일치,1.0,"claim=0.0, actual=122850915.0, 오차=1.000 (허용=0.05)",LEVEL,0.0,% 숫자 선택,122850915.0,actual_value 사용,불일치,1.0,"claim=0.0, adjusted_actual=122850915.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1401,8,무역,코드북_비검증분류,판단불가_KOSIS 미제공,N/A,판단불가,KOSIS 미제공,민간 설문·정책·시장가격 지표,,,,,,,,,,,,,,,,
C19037,2494,"수출 반등에도, 기업 10곳 중 9곳 “관세 15% 넘으면 한계”",2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/CKNLUJPNAVB4TECMEADPSFVW24,"하지만 이는 아직 품목별 관세 부과를 위한 조사가 진행 중인 반도체에 대한 관세를 지금과 같은 0%로 추정한 것이어서, 반도체 관세까지 더해지면 수출 감소세는 훨씬 클 것으로 보인다.",무역지표,무역지표; 비율·증감률,True,,산업연구원은 하반기 우리 수출이 2.4% 줄며 연말까지 작년보다 1.9% 감소한 6706억달러에 그칠 것으로 전망했다.,"트럼프 대통령은 지난 7일 한국을 포함한 14국에 대해 8월 1일부터 상호 관세 25%를 매기겠다고 한 데 이어, 8일엔 한국의 수출 1위 품목인 반도체에도 관세를 부과하겠다는 방침을 재확인했다.",[0],['%'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,3370573,2025,3601287,2024,-6.406431922809817,-230714.0,,CHANGE_RATE,0.0,-6.406431922809817,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,6.406431922809817,"claim=0.0, actual=-6.406431922809817, 오차=6.406 (허용=0.3)",CHANGE_RATE,0.0,% 숫자 선택,-6.406431922809817,actual_change_pct 사용,불일치,6.406431922809817,"claim=0.0, adjusted_actual=-6.406431922809817, 오차=6.406, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1402,8,무역,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C19038,2494,"수출 반등에도, 기업 10곳 중 9곳 “관세 15% 넘으면 한계”",2025-07-11,https://www.chosun.com/economy/industry-company/2025/07/11/CKNLUJPNAVB4TECMEADPSFVW24,"트럼프 대통령은 지난 7일 한국을 포함한 14국에 대해 8월 1일부터 상호 관세 25%를 매기겠다고 한 데 이어, 8일엔 한국의 수출 1위 품목인 반도체에도 관세를 부과하겠다는 방침을 재확인했다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,"하지만 이는 아직 품목별 관세 부과를 위한 조사가 진행 중인 반도체에 대한 관세를 지금과 같은 0%로 추정한 것이어서, 반도체 관세까지 더해지면 수출 감소세는 훨씬 클 것으로 보인다.",하워드 러트닉 미 상무 장관에 따르면 반도체 조사는 이달 말 완료된다.,"[7, 8, 1, 25, 8]","['일', '월', '일', '%', '일']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,300951,202605,288583,202604,4.285768738976308,12368.0,,LEVEL,14.0,300951.0,actual_value 컬럼 사용,불일치,0.9999534807991999,"claim=14.0, actual=300951.0, 오차=1.000 (허용=0.05)",LEVEL,25.0,% 숫자 선택,300951.0,actual_value 사용,불일치,0.9999169299985712,"claim=25.0, adjusted_actual=300951.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1403,8,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
C19124,2508,"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,0 미국 도널드 트럼프 행정부가 브라질에 ‘50%’ 관세 폭탄을 예고하면서 양국 간 신경전이 이어지고 있다.,무역지표,무역지표; 비율·증감률,True,,,브라질의 기준금리 인상 기조가 끝나간다고 판단해 브라질 국채를 대규모로 사들인 국내 투자자는 금리 인하 시점이 앞당겨질 것이란 전망과 헤알화 가치 급락 가능성 사이에서 저울질 중이다.,[50],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,LEVEL,0.0,122850915.0,actual_value 컬럼 사용,불일치,1.0,"claim=0.0, actual=122850915.0, 오차=1.000 (허용=0.05)",LEVEL,50.0,% 숫자 선택,122850915.0,actual_value 사용,불일치,0.9999995930026243,"claim=50.0, adjusted_actual=122850915.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1404,8,무역,코드북_비검증분류,판단불가_KOSIS 미제공,N/A,판단불가,KOSIS 미제공,민간 설문·정책·시장가격 지표,,,,,,,,,,,,,,,,
C19134,2508,"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,트럼프 대통령은 오는 8월 1일부터 브라질산 수입품에 관세율 50%를 부과하겠다고 밝혔다.,무역지표,무역지표; 비율·증감률; 날짜·시간,True,,이런 상황에서 도널드 트럼프 미국 대통령의 ‘브라질 때리기’가 변수로 등장했다.,"루이스 이나시우 룰라 다 시우바 브라질 대통령은 일단 협상에 나서겠지만, 관세가 현실화하면 보복 관세를 매기겠다고 맞받았다.","[8, 1, 50]","['월', '일', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T2,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,60785086,202605,62088968,202604,-2.100022020014892,-1303882.0,,LEVEL,50.0,60785086.0,actual_value 컬럼 사용,불일치,0.9999991774298057,"claim=50.0, actual=60785086.0, 오차=1.000 (허용=0.05)",LEVEL,50.0,% 숫자 선택,60785086.0,actual_value 사용,불일치,0.9999991774298057,"claim=50.0, adjusted_actual=60785086.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1405,8,무역,코드북_비검증분류,판단불가_KOSIS 미제공,N/A,판단불가,KOSIS 미제공,민간 설문·정책·시장가격 지표,,,,,,,,,,,,,,,,
C19137,2508,"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,현재 브라질의 대(對)미국 수출 규모가 전체 수출에서 10%를 차지하는 상황에서 관세로 수출 규모가 줄면 경제 성장률이 떨어질 가능성이 크다.,무역지표,무역지표; 비율·증감률,True,,다만 브라질 국채 금리는 우하향 곡선을 그릴 것이라고 전망하는 이가 더 많다.,"브라질 중앙은행이 경기 둔화를 방어하고자 더 빨리 금리 인하로 돌아설 수 있다는 뜻으로, 국채 투자자는 자본 차익을 노려볼 수 있다.",[10],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,CHANGE_RATE,10.0,-3.843459068703951,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,13.84345906870395,"claim=10.0, actual=-3.843459068703951, 오차=13.843 (허용=0.3)",CHANGE_RATE,10.0,% 숫자 선택,-3.843459068703951,actual_change_pct 사용,불일치,13.84345906870395,"claim=10.0, adjusted_actual=-3.843459068703951, 오차=13.843, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1406,8,무역,코드북_비검증분류,판단불가_정보 부족,N/A,판단불가,정보 부족,관측 실적이 아닌 전망·목표 문장,,,,,,,,,,,,,,,,
C19138,2508,"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,"김 연구원은 다만 “브라질 시장 내 외국인 투자자 비율이 10% 안팎으로 과거보다 영향력이 크게 감소했고, 미국 입장에서 (높은 관세율 부과가) 실익이 크지 않은 만큼 협상 중 타협점을 찾을 것”이라고 했다.",무역지표,무역지표; 비율·증감률,True,,김은기 삼성증권 연구원은 “헤알화 환율 변동성이 장기간 확대되면 외국인 투자자 이탈에 따른 헤알화 가치 하락과 더불어 장기 국채 금리 상승까지 나타날 수 있다”고 했다.,코스피 코스닥 증권,[10],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,CHANGE_RATE,10.0,-3.843459068703951,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,13.84345906870395,"claim=10.0, actual=-3.843459068703951, 오차=13.843 (허용=0.3)",CHANGE_RATE,10.0,% 숫자 선택,-3.843459068703951,actual_change_pct 사용,불일치,13.84345906870395,"claim=10.0, adjusted_actual=-3.843459068703951, 오차=13.843, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1407,8,무역,코드북_비검증분류,판단불가_KOSIS 미제공,N/A,판단불가,KOSIS 미제공,민간 설문·정책·시장가격 지표,,,,,,,,,,,,,,,,
C19283,2531,"무협 “AI시대 데이터센터 산업 급성장, 한국도 수출 전략산업으로 육성해야”",2025-07-14,https://www.chosun.com/economy/industry-company/2025/07/14/D5SDUHHCOBEU7BZL7UGM24LEBI,"무역협회는 해당 보고서에서 “2003~2021년 데이터센터 산업은 연평균 21.1% 성장했으나, 생성형 AI가 떠오른 2022년부터 작년까지는 2년간 169.4%로 급증했다”며 “전 세계 데이터센터 시장 규모 또한 2023년 3728억 달러(약 514조원)에서 2029년 67.4% 증가한 6241억 달러까지 성장할 것으로 전망된다”고 밝혔다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,"한국무역협회 국제무역통상연구원은 14일 ‘AI가 촉발한 데이터센터 산업의 수출 경쟁력 강화 방안과 시사점’ 보고서를 내고, 국내 데이터센터 산업의 수출 경쟁력을 강화하기 위해 한국 기업이 강점을 가진 AI 반도체, 전력 인프라, 냉각 시스템 중심의 전략적 접근을 제안했다.",이미 주요 국가들이 데이터센터 산업 육성 정책을 적극적으로 펼치고 있다면서 우리나라도 속도를 내야 한다고도 지적했다.,"[2021, 21.1, 2022, 2, 169.4, 2023, 514, 2029, 67.4]","['년', '%', '년', '년', '%', '년', '조원', '년', '%']","['2021', '2022', '2023', '2029']",[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,683609488,2024,632225824,2023,8.127422520469521,51383664.0,,ABS_TO_ABS,21.1,683609488.0,actual_value 컬럼 사용,불일치,0.9999999691344249,"claim=21.1, actual=683609488.0, 오차=1.000 (허용=0.02)",ABS_TO_ABS,6241.0,억달러 숫자 선택,6836.09488,무역 천달러 -> 억달러 변환,불일치,0.0870518754414947,"claim=6241.0, adjusted_actual=6836.09488, 오차=0.087, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1408,8,무역,코드북_비검증분류,판단불가_정보 부족,N/A,판단불가,정보 부족,관측 실적이 아닌 전망·목표 문장,,,,,,,,,,,,,,,,
C19333,2542,"청년 사업자, 1분기 역대 최대 폭 줄어",2025-07-15,https://www.chosun.com/economy/economy_general/2025/07/15/DTJQOLRIERCX3NWU7O572LD5IE,지난 5월 15~29세 고용률(15~29세 인구 대비 취업자 수 비율)은 46.2%로 전년 동월 대비 1.5%포인트 감소했다.,고용지표,고용지표; 인구지표; 비율·증감률; 날짜·시간,True,,"청년 고용 부진이 1년 넘게 이어지는 가운데, 청년 사업자마저 줄면서 청년 고용난을 둘러싼 우려가 커지고 있다.",작년 5월 이후 13개월째 감소세다.,"[5, 46.2, 1.5]","['월', '%', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,75,T90,M,연령별 경제활동인구 총괄 후보 선택. 연령/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,46.9,202405,47.6,202305,-1.4705882352941235,-0.7000000000000028,,POINT_CHANGE,1.5,-0.7000000000000028,actual_change_point 컬럼 사용(전기대비 계산값),불일치,2.200000000000003,"claim=1.5, actual=-0.7000000000000028, 오차=2.200 (허용=0.3)",POINT_CHANGE,1.5,% 숫자 선택,-0.7000000000000028,actual_change_point 사용,불일치,2.200000000000003,"claim=1.5, adjusted_actual=-0.7000000000000028, 오차=2.200, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치,,,,,,,,,,,,,,1409,8,고용,수동검토유지,재검토필요_증감률불일치,N/A,,,,,,,,,,,,,,,,,,,
C19379,2552,"테슬라도 진출… ‘中 무풍지대’ 인도, 전기차 격전장 되나",2025-07-16,https://www.chosun.com/economy/auto/2025/07/16/OZIN7TSZGZDILKCJ6FQOGEHOYU,1 세계 3위 자동차 시장이지만 최고 100%에 이르는 살인적 관세 장막이 버티고 있는 인도 시장에 테슬라가 첫발을 디뎠다.,무역지표,무역지표; 비율·증감률,True,,,중국과 유럽 판매가 급감한 테슬라가 전기차 시장 성장세가 가파른 인도에서 승부수를 던진 것이다.,[100],['%'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.781,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 승용자동차 및 기타의 차량,68548282,2025,68323532,2024,0.3289496216325584,224750.0,,LEVEL,1.0,68548282.0,actual_value 컬럼 사용,불일치,0.9999999854117423,"claim=1.0, actual=68548282.0, 오차=1.000 (허용=0.05)",LEVEL,100.0,% 숫자 선택,68548282.0,actual_value 사용,불일치,0.9999985411742339,"claim=100.0, adjusted_actual=68548282.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치,,,,,,,,,,,,,,1410,8,무역,수동검토유지,재검토필요_수준값불일치,N/A,,,,,,,,,,,,,,,,,,,
